recording_id,species,scientific_name,country,location,quality,length_s,date,file_path
716260,Caspian Gull,Larus cachinnans,Poland,"Gmina Osieczna (near  Osieczna), leszczyński, Greater Poland Voivodeship",A,0:11,2021-12-29,data\processed_wav\716260.wav
716259,Caspian Gull,Larus cachinnans,Poland,"Gmina Osieczna (near  Osieczna), leszczyński, Greater Poland Voivodeship",A,0:11,2021-12-29,data\processed_wav\716259.wav
658759,Caspian Gull,Larus cachinnans,Poland,"U Joli. Nowacki W. (near  Poznań), Poznań, Wielkopolskie",A,1:02,2021-06-24,data\processed_wav\658759.wav
641572,Caspian Gull,Larus cachinnans,Poland,"Gmina Paczków (near  Kozielno), Nysa County, Opole Voivodeship",A,0:41,2021-04-21,data\processed_wav\641572.wav
641571,Caspian Gull,Larus cachinnans,Poland,"Gmina Zator (near  Smolice), Oświęcim County, Lesser Poland Voivodeship",A,0:20,2021-04-20,data\processed_wav\641571.wav
640276,Caspian Gull,Larus cachinnans,Poland,"Oświęcim, Powiat oświęcimski, Małopolskie",A,0:26,2021-04-18,data\processed_wav\640276.wav
553911,Caspian Gull,Larus cachinnans,Poland,"Gmina Urszulin, Powiat włodawski, lubelskie",A,0:30,2020-05-03,data\processed_wav\553911.wav
184495,Caspian Gull,Larus cachinnans,Poland,"Gmina Stary Brus (near  Nowiny), Włodawa County, Lublin Voivodeship",A,0:45,2014-06-29,data\processed_wav\184495.wav
176272,Caspian Gull,Larus cachinnans,Poland,"Gmina Zator (near  Smolice), Oświęcim County, Lesser Poland Voivodeship",A,1:27,2014-04-18,data\processed_wav\176272.wav
176271,Caspian Gull,Larus cachinnans,Poland,"Gmina Paczków (near  Kozielno), Nysa County, Opole Voivodeship",A,1:58,2014-04-17,data\processed_wav\176271.wav
176270,Caspian Gull,Larus cachinnans,Poland,"Gmina Paczków (near  Kozielno), Nysa County, Opole Voivodeship",A,1:39,2014-04-17,data\processed_wav\176270.wav
176269,Caspian Gull,Larus cachinnans,Poland,"Gmina Paczków (near  Kozielno), Nysa County, Opole Voivodeship",A,1:13,2014-04-17,data\processed_wav\176269.wav
122957,Caspian Gull,Larus cachinnans,Poland,"Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,3:11,2012-03-05,data\processed_wav\122957.wav
122954,Caspian Gull,Larus cachinnans,Poland,"Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,3:58,2012-03-05,data\processed_wav\122954.wav
122952,Caspian Gull,Larus cachinnans,Poland,"Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,2:43,2012-03-12,data\processed_wav\122952.wav
122951,Caspian Gull,Larus cachinnans,Poland,"Urszulin (near  Zabrodzie), Włodawa County, Lublin Voivodeship",A,1:20,2012-03-12,data\processed_wav\122951.wav
600013,Yellow-legged Gull,Larus michahellis,Poland,"Olsztyn, Olsztyn, Warmińsko-Mazurskie",A,0:17,2020-09-02,data\processed_wav\600013.wav
128374,Lesser Black-backed Gull,Larus fuscus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,2:05,2013-04-03,data\processed_wav\128374.wav
128373,Lesser Black-backed Gull,Larus fuscus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,2:02,2013-04-03,data\processed_wav\128373.wav
128000,Lesser Black-backed Gull,Larus fuscus,Poland,"Ostrów Lubelski (near  Gmina Ostrów Lubelski), Lubartów County, Lublin Voivodeship",A,0:11,2013-03-30,data\processed_wav\128000.wav
930628,Caspian Tern,Hydroprogne caspia,Poland,"Wyspa Śmięcka, Kamień County, West Pomeranian Voivodeship",A,0:13,2024-07-11,data\processed_wav\930628.wav
930627,Caspian Tern,Hydroprogne caspia,Poland,"Wyspa Śmięcka, Kamień County, West Pomeranian Voivodeship",A,0:11,2024-07-11,data\processed_wav\930627.wav
674914,Caspian Tern,Hydroprogne caspia,Poland,"Świnoujście, West Pomeranian Voivodeship",A,0:27,2021-08-12,data\processed_wav\674914.wav
150861,Caspian Tern,Hydroprogne caspia,Poland,"Gmina Stegna, Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:14,2013-09-05,data\processed_wav\150861.wav
40771,Caspian Tern,Hydroprogne caspia,Poland,Wistula River near Kozienice,A,0:11,2009-08-14,data\processed_wav\40771.wav
284813,Sandwich Tern,Thalasseus sandvicensis,Poland,"Gmina Stegna, Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:12,2015-09-20,data\processed_wav\284813.wav
150938,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:32,2013-09-05,data\processed_wav\150938.wav
150936,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:27,2013-09-05,data\processed_wav\150936.wav
150928,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,2:57,2013-09-05,data\processed_wav\150928.wav
150923,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:28,2013-09-05,data\processed_wav\150923.wav
150922,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:29,2013-09-05,data\processed_wav\150922.wav
150921,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:34,2013-09-05,data\processed_wav\150921.wav
150919,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:41,2013-09-07,data\processed_wav\150919.wav
150918,Sandwich Tern,Thalasseus sandvicensis,Poland,"Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:23,2013-09-07,data\processed_wav\150918.wav
666534,Little Tern,Sternula albifrons,Poland,"Gmina Baranów (near  Baranów), powiat grodziski, Mazowieckie",A,0:20,2021-08-05,data\processed_wav\666534.wav
252044,Little Tern,Sternula albifrons,Poland,Podlaskie Voivodeship,A,0:34,2015-06-09,data\processed_wav\252044.wav
150943,Little Tern,Sternula albifrons,Poland,"Gmina Jabłonna (near  Skierdy), Legionowo County, Masovian Voivodeship",A,0:29,2011-04-30,data\processed_wav\150943.wav
134547,Little Tern,Sternula albifrons,Poland,"Józefów, Otwock County, Masovian Voivodeship",A,0:41,2013-05-17,data\processed_wav\134547.wav
356376,Common Tern,Sterna hirundo,Poland,"Gmina Michałowo (near  Rybaki), białostocki, podlaskie",A,0:20,2016-07-15,data\processed_wav\356376.wav
181436,Common Tern,Sterna hirundo,Poland,"Gmina Nieporęt (near  Zegrze Południowe), Legionowo County, Masovian Voivodeship",A,0:20,2014-06-08,data\processed_wav\181436.wav
738068,Whiskered Tern,Chlidonias hybrida,Poland,"Gmina Stepnica, Powiat goleniowski, Zachodniopomorskie",A,0:19,2022-06-21,data\processed_wav\738068.wav
554074,Whiskered Tern,Chlidonias hybrida,Poland,"Gmina Urszulin, Powiat włodawski, lubelskie",A,0:23,2020-05-03,data\processed_wav\554074.wav
554073,Whiskered Tern,Chlidonias hybrida,Poland,"Gmina Urszulin, Powiat włodawski, lubelskie",A,0:21,2020-05-03,data\processed_wav\554073.wav
328632,Whiskered Tern,Chlidonias hybrida,Poland,Biebrza National Park,A,0:25,2016-05-10,data\processed_wav\328632.wav
328386,Whiskered Tern,Chlidonias hybrida,Poland,Biebrza National Park,A,0:33,2016-05-10,data\processed_wav\328386.wav
328383,Whiskered Tern,Chlidonias hybrida,Poland,Biebrza National Park,A,1:01,2016-05-10,data\processed_wav\328383.wav
245968,Whiskered Tern,Chlidonias hybrida,Poland,"Białystok, Białystok, podlaskie",A,1:46,2015-05-20,data\processed_wav\245968.wav
188608,Whiskered Tern,Chlidonias hybrida,Poland,"Gmina Puchaczów (near  Nadrybie-Wieś), Łęczna County, Lublin Voivodeship",A,0:22,2014-07-12,data\processed_wav\188608.wav
103888,Whiskered Tern,Chlidonias hybrida,Poland,Dratów Lake (jezioro Dratów),A,1:24,2011-04-23,data\processed_wav\103888.wav
837225,White-winged Tern,Chlidonias leucopterus,Poland,"Gmina Trzcianne (near  Laskowiec), Mońki County, Podlaskie Voivodeship",A,0:14,2022-05-13,data\processed_wav\837225.wav
740807,White-winged Tern,Chlidonias leucopterus,Poland,"Biebrza River Valley, Zabiele",A,0:57,2022-07-30,data\processed_wav\740807.wav
664220,White-winged Tern,Chlidonias leucopterus,Poland,"Gmina Trzcianne (near  Zajki), Powiat moniecki, Podlaskie",A,0:42,2021-06-10,data\processed_wav\664220.wav
609427,White-winged Tern,Chlidonias leucopterus,Poland,"Gmina Trzcianne (near  Laskowiec), Powiat moniecki, Podlaskie",A,0:31,2012-07-04,data\processed_wav\609427.wav
609425,White-winged Tern,Chlidonias leucopterus,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:17,2020-05-02,data\processed_wav\609425.wav
609423,White-winged Tern,Chlidonias leucopterus,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:24,2020-05-02,data\processed_wav\609423.wav
328631,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza National Park,A,0:25,2016-05-10,data\processed_wav\328631.wav
328630,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza National Park,A,0:33,2016-05-10,data\processed_wav\328630.wav
328628,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza National Park,A,0:23,2016-05-10,data\processed_wav\328628.wav
328626,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza National Park,A,0:37,2016-05-10,data\processed_wav\328626.wav
328625,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza National Park,A,0:26,2016-05-10,data\processed_wav\328625.wav
103886,White-winged Tern,Chlidonias leucopterus,Poland,"Biebrza, Bagno Ławki (Ławki Swamp), Lower Biebrza Basin, Grobla Honczarowska",A,0:28,2012-05-06,data\processed_wav\103886.wav
91187,White-winged Tern,Chlidonias leucopterus,Poland,Wizna meadows at Narew river,A,0:24,2009-06-16,data\processed_wav\91187.wav
91181,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza Marshes,A,0:39,2010-05-13,data\processed_wav\91181.wav
78493,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza river,A,0:50,2005-05-21,data\processed_wav\78493.wav
75400,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza Marshes,A,0:25,2009-05-07,data\processed_wav\75400.wav
74852,White-winged Tern,Chlidonias leucopterus,Poland,Biebrza Marshes,A,1:18,2010-05-10,data\processed_wav\74852.wav
179147,Black Tern,Chlidonias niger,Poland,"Gmina Tykocin (near  Kiermusy), białostocki, Podlaskie Voivodeship",A,2:58,2014-05-17,data\processed_wav\179147.wav
178836,Black Tern,Chlidonias niger,Poland,"Gmina Tykocin (near  Kiermusy), białostocki, Podlaskie Voivodeship",A,2:33,2014-05-18,data\processed_wav\178836.wav
103887,Black Tern,Chlidonias niger,Poland,Dratów Lake (jezioro Dratów),A,2:59,2011-04-24,data\processed_wav\103887.wav
323242,Black Stork,Ciconia nigra,Poland,"Stolowe Mts. National Park, Kłodzko County, Lower Silesian Voivodeship",A,0:38,2016-06-07,data\processed_wav\323242.wav
254678,Black Stork,Ciconia nigra,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:18,2015-06-30,data\processed_wav\254678.wav
253191,Black Stork,Ciconia nigra,Poland,"Gmina Jędrzejów (near  Lasków), jędrzejowski, świętokrzyskie",A,1:00,2015-06-18,data\processed_wav\253191.wav
235985,Black Stork,Ciconia nigra,Poland,"Gmina Leoncin (near  Leoncin), nowodworski, mazowieckie",A,0:18,2015-04-15,data\processed_wav\235985.wav
182144,Black Stork,Ciconia nigra,Poland,"Gmina Leoncin (near  Leoncin), nowodworski, mazowieckie",A,0:40,2014-06-16,data\processed_wav\182144.wav
181195,Black Stork,Ciconia nigra,Poland,"Gmina Leoncin (near  Leoncin), nowodworski, mazowieckie",A,0:16,2014-04-17,data\processed_wav\181195.wav
181194,Black Stork,Ciconia nigra,Poland,"Gmina Leoncin (near  Leoncin), nowodworski, mazowieckie",A,0:10,2014-04-17,data\processed_wav\181194.wav
663312,White Stork,Ciconia ciconia,Poland,"Gmina Goniądz (near  Wroceń), Powiat moniecki, Podlaskie",A,3:53,2021-07-16,data\processed_wav\663312.wav
340921,White Stork,Ciconia ciconia,Poland,"Gmina Wizna (near  Wizna), łomżyński, podlaskie",A,0:17,2011-05-23,data\processed_wav\340921.wav
181349,White Stork,Ciconia ciconia,Poland,"Gmina Rząśnik (near  Wincentowo), Wyszków County, Masovian Voivodeship",A,0:54,2014-06-07,data\processed_wav\181349.wav
169478,White Stork,Ciconia ciconia,Poland,"Biebrza Marshes, Wólka Piaseczna",A,0:22,2011-05-14,data\processed_wav\169478.wav
91179,White Stork,Ciconia ciconia,Poland,"Kuligow, Mazowieckie region, Poland",A,0:15,2009-07-17,data\processed_wav\91179.wav
738996,Great Cormorant,Phalacrocorax carbo,Poland,"Krynica Morska, Nowy Dwór Gdański County, Pomeranian Voivodeship",A,0:58,2022-07-20,data\processed_wav\738996.wav
622282,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,1:07,2021-02-17,data\processed_wav\622282.wav
622278,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:30,2021-02-17,data\processed_wav\622278.wav
622276,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:14,2021-02-17,data\processed_wav\622276.wav
622275,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:14,2021-02-17,data\processed_wav\622275.wav
622274,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:21,2021-02-17,data\processed_wav\622274.wav
448581,Great Cormorant,Phalacrocorax carbo,Poland,"Olsztyn, Olsztyn, warmińsko-mazurskie",A,0:27,2018-11-11,data\processed_wav\448581.wav
320011,Great Cormorant,Phalacrocorax carbo,Poland,"Serwy, Podlaskie Voivodeship",A,20:07,2016-06-03,data\processed_wav\320011.wav
214292,Great Cormorant,Phalacrocorax carbo,Poland,"Gmina Zatory (near  Burlaki), pułtuski, mazowieckie",A,3:08,2014-02-21,data\processed_wav\214292.wav
125460,Great Cormorant,Phalacrocorax carbo,Poland,"Góra Kalwaria (near  Podłęcze), Piaseczno County, Masovian Voivodeship",A,4:15,2013-03-17,data\processed_wav\125460.wav
123743,Great Cormorant,Phalacrocorax carbo,Poland,"Łomianki (near  Kępa Kiełpińska), Warsaw West County, Masovian Voivodeship",A,1:03,2013-03-05,data\processed_wav\123743.wav
113535,Great Cormorant,Phalacrocorax carbo,Poland,"Nieporęt (near  Rynia), Legionowo County, Mazowieckie",A,3:06,2012-11-26,data\processed_wav\113535.wav
906355,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Milicz (near  Ruda Milicka), Milicz County, Lower Silesian Voivodeship",A,0:15,2024-05-23,data\processed_wav\906355.wav
883762,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,0:14,2023-12-14,data\processed_wav\883762.wav
883761,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,0:19,2023-12-14,data\processed_wav\883761.wav
741523,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Lubasz (near  Krucz), Czarnków-Trzcianka County, Greater Poland Voivodeship",A,0:18,2022-03-27,data\processed_wav\741523.wav
713468,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Lubasz (near  Krucz), Czarnków-Trzcianka County, Greater Poland Voivodeship",A,0:22,2022-04-03,data\processed_wav\713468.wav
636054,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Stary Brus (near  Kołacze), Powiat włodawski, Lubelskie",A,12:10,2021-04-05,data\processed_wav\636054.wav
635906,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Stary Brus (near  Kołacze), Powiat włodawski, Lubelskie",A,0:20,2021-04-04,data\processed_wav\635906.wav
635891,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Stary Brus (near  Kołacze), Powiat włodawski, Lubelskie",A,0:46,2021-04-04,data\processed_wav\635891.wav
326162,Eurasian Bittern,Botaurus stellaris,Poland,"Białystok, Białystok, podlaskie",A,2:01,2016-04-27,data\processed_wav\326162.wav
184429,Eurasian Bittern,Botaurus stellaris,Poland,"Gmina Sosnowica (near  Pieszowola), Parczew County, Lublin Voivodeship",A,2:46,2010-04-18,data\processed_wav\184429.wav
153029,Eurasian Bittern,Botaurus stellaris,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,0:41,2013-10-31,data\processed_wav\153029.wav
104248,Eurasian Bittern,Botaurus stellaris,Poland,"Warszawa, Wisła przy ul. Odkryta",A,0:23,2012-06-22,data\processed_wav\104248.wav
74589,Eurasian Bittern,Botaurus stellaris,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,3:09,2010-11-01,data\processed_wav\74589.wav
74588,Eurasian Bittern,Botaurus stellaris,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,0:18,2011-03-19,data\processed_wav\74588.wav
554078,Little Bittern,Ixobrychus minutus,Poland,"Gmina Urszulin, Powiat włodawski, lubelskie",A,0:43,2020-05-03,data\processed_wav\554078.wav
554072,Little Bittern,Ixobrychus minutus,Poland,"Gmina Urszulin, Powiat włodawski, lubelskie",A,1:36,2020-05-03,data\processed_wav\554072.wav
477589,Little Bittern,Ixobrychus minutus,Poland,"Tychy, Tychy, śląskie",A,0:56,2019-05-29,data\processed_wav\477589.wav
188609,Little Bittern,Ixobrychus minutus,Poland,"Gmina Puchaczów (near  Nadrybie-Wieś), Łęczna County, Lublin Voivodeship",A,1:18,2014-07-13,data\processed_wav\188609.wav
186806,Little Bittern,Ixobrychus minutus,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,1:48,2014-07-14,data\processed_wav\186806.wav
103243,Little Bittern,Ixobrychus minutus,Poland,"Fort Scar, Warsaw (Fort Blizne, Warszawa)",A,3:00,2012-06-07,data\processed_wav\103243.wav
103220,Little Bittern,Ixobrychus minutus,Poland,"Fort Scar, Warsaw (Fort Blizne, Warszawa)",A,1:13,2012-06-03,data\processed_wav\103220.wav
951674,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Puchaczów (near  Puchaczów), łęczyński, Lubelskie",A,0:23,2024-08-16,data\processed_wav\951674.wav
580668,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Cyców, łęczyński, Lubelskie",A,0:33,2020-08-03,data\processed_wav\580668.wav
579875,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:35,2020-07-29,data\processed_wav\579875.wav
579689,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:33,2020-07-28,data\processed_wav\579689.wav
579688,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:24,2020-07-28,data\processed_wav\579688.wav
74590,Black-crowned Night Heron,Nycticorax nycticorax,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,1:30,2010-08-03,data\processed_wav\74590.wav
957246,Grey Heron,Ardea cinerea,Poland,"Gmina Podgórzyn (near  Jelenia Góra), Jelenia Góra, Lower Silesian Voivodeship",A,0:33,2024-08-12,data\processed_wav\957246.wav
694466,Grey Heron,Ardea cinerea,Poland,"Akcja Siemianowka Bird Ringing Station (near Siemianowka), Podlaskie Voivodeship",A,1:06,2021-09-27,data\processed_wav\694466.wav
671286,Grey Heron,Ardea cinerea,Poland,"Gmina Baranów (near  Baranów), powiat grodziski, Mazowieckie",A,0:26,2020-08-28,data\processed_wav\671286.wav
668169,Grey Heron,Ardea cinerea,Poland,"Gmina Krzywiń (near  Krzywiń), Powiat kościański, Wielkopolskie",A,0:38,2021-08-11,data\processed_wav\668169.wav
601001,Grey Heron,Ardea cinerea,Poland,"Akcja Siemianowka Bird Ringing Station (near Siemianowka), Podlaskie Voivodeship",A,0:18,2020-10-29,data\processed_wav\601001.wav
591085,Grey Heron,Ardea cinerea,Poland,"Powiat bełchatowski, województwo łódzkie",A,0:10,2020-08-20,data\processed_wav\591085.wav
591082,Grey Heron,Ardea cinerea,Poland,"Powiat bełchatowski, województwo łódzkie",A,1:51,2020-08-20,data\processed_wav\591082.wav
